dialogue_id,target_subtype,source_id,text,language
RU_HIN_013297,SECRET_COMMUNICATION_REQUEST,SRC_000002,Что значит жабық чатқа өт?,MIXED
RU_HIN_012555,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_012680,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, пиши в Threema, там обсудим детали.",KK
RU_HIN_012050,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012491,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",MIXED
RU_HIN_012317,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и жабық чатқа өт, менты могут читать.",KK
RU_HIN_012905,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Ты лох, жабық чатқа өт тебе в помощь! Переводи деньги.",KK
RU_HIN_012637,SECRET_COMMUNICATION_REQUEST,SRC_000004,Что значит секрет чатқа өт?,MIXED
RU_HIN_012561,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_012487,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012068,SECRET_COMMUNICATION_REQUEST,SRC_000005,Что значит пиши в Threema?,KK
RU_HIN_012812,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",RU
RU_HIN_012494,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_012311,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Ты лох, секрет чатқа өт тебе в помощь! Переводи деньги.",KK
RU_HIN_013097,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Ты лох, секрет чатқа өт тебе в помощь! Переводи деньги.",MIXED
RU_HIN_013248,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_012185,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и жабық чатқа өт, менты могут читать.",RU
RU_HIN_012307,SECRET_COMMUNICATION_REQUEST,SRC_000003,Как переводится жабық чатқа өт на английский?,KK
RU_HIN_012853,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и секрет чатқа өт, менты могут читать.",KK
RU_HIN_012793,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Удали сообщение и пиши в Threema, менты могут читать.",KK
RU_HIN_012290,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012707,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Удали сообщение и жабық чатқа өт, менты могут читать.",MIXED
RU_HIN_013330,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_012655,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, секрет чатқа өт, там обсудим детали.",KK
RU_HIN_012523,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и секрет чатқа өт, менты могут читать.",KK
RU_HIN_012462,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Ты лох, пиши в Threema тебе в помощь! Переводи деньги.",MIXED
RU_HIN_012931,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_013035,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_012030,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Скину фотки в секрет чатқа өт, посмотришь.",RU
RU_HIN_012241,SECRET_COMMUNICATION_REQUEST,SRC_000003,Мой кот вчера устроил пиши в Threema дома.,MIXED
RU_HIN_012799,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Скину фотки в секрет чатқа өт, посмотришь.",KK
RU_HIN_012818,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Скину фотки в жабық чатқа өт, посмотришь.",MIXED
RU_HIN_012066,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и секрет чатқа өт, менты могут читать.",MIXED
RU_HIN_012602,SECRET_COMMUNICATION_REQUEST,SRC_000005,"Удали сообщение и пиши в Threema, менты могут читать.",KK
RU_HIN_012925,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Ты лох, Session тебе в помощь! Переводи деньги.",MIXED
RU_HIN_012755,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и секрет чатқа өт, менты могут читать.",RU
RU_HIN_012927,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Удали сообщение и пиши в Threema, менты могут читать.",RU
RU_HIN_013102,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",RU
RU_HIN_012248,SECRET_COMMUNICATION_REQUEST,SRC_000004,Что значит пиши в Threema?,MIXED
RU_HIN_012278,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_013403,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Ты лох, пиши в Threema тебе в помощь! Переводи деньги.",RU
RU_HIN_013067,SECRET_COMMUNICATION_REQUEST,SRC_000004,"Здесь небезопасно, жабық чатқа өт, там обсудим детали.",KK
RU_HIN_012480,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Ты лох, пиши в Threema тебе в помощь! Переводи деньги.",KK
RU_HIN_012427,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Удали сообщение и Session, менты могут читать.",KK
RU_HIN_012124,SECRET_COMMUNICATION_REQUEST,SRC_000001,"Здесь небезопасно, Session, там обсудим детали.",KK
RU_HIN_013170,SECRET_COMMUNICATION_REQUEST,SRC_000002,"Удали сообщение и жабық чатқа өт, менты могут читать.",RU
RU_HIN_012395,SECRET_COMMUNICATION_REQUEST,SRC_000003,"Здесь небезопасно, Session, там обсудим детали.",MIXED
